tmk,lat,long,shape_area,shape_length,near_line,near_ce05,near_ce11,near_ce20,near_ce32,near_pf05,near_pf11,near_pf20,near_pf32,area,sa_ce05,sa_ce11,sa_ce20,sa_ce32,sa_pf05,sa_pf11,sa_pf20,sa_pf32,building_value,land_value,total_value,land_class,n,year_tce
23033051,21.29069611,-157.8337807,4123.806404,296.0271589,1061.069723,1058.478354,1057.346657,1054.132309,1048.87206,78.80301346,78.80301346,61.12182957,0,669.310492857,0,0,0,0,0,0,0,59.9554681599,199800,1629300,1829100,RESIDENTIAL,1,NA
23033054,21.29114573,-157.8332545,325.1452484,74.58726967,1142.564068,1139.942365,1138.797137,1135.544133,1130.219907,160.4965871,159.9659324,143.6718333,0,342.279325701,0,0,0,0,0,0,0,137.419732871,45100,976600,1021700,RESIDENTIAL,1,NA
23033055,21.29127771,-157.8331122,2123.258095,202.2548044,1156.823047,1154.204172,1153.060202,1149.810777,1144.49243,169.885925,169.4061948,154.5909646,0,348.628900049,0,0,0,0,0,0,0,70.3496989517,95900,976600,1072500,RESIDENTIAL,1,NA
23033061,21.2910097,-157.833441,2905.4189,226.7539216,1115.338739,1112.73098,1111.591972,1108.356725,1103.061854,130.4794822,129.8301453,115.2809151,0,377.030374148,0,0,0,0,0,0,0,34.3934910903,140300,1056000,1196300,RESIDENTIAL,1,NA
23033063,21.29106106,-157.8336798,2437.781502,210.6352506,1111.253197,1108.656614,1107.522585,1104.301543,1099.030121,109.6042086,109.1075628,94.54020824,0,388.920199783,0,0,0,0,0,0,0,80.5658398886,102100,1056000,1158100,RESIDENTIAL,1,NA
23033066,21.29155417,-157.8335396,1609.704361,173.0611292,1167.232286,1164.642651,1163.511703,1160.29941,1155.042293,141.4003602,141.0927136,133.7829952,0,382.865978709,0,0,0,0,0,0,0,139.859967027,111900,1056000,1167900,RESIDENTIAL,1,NA
23033067,21.29142289,-157.8337367,1261.906509,162.8804606,1154.165446,1151.588538,1150.463255,1147.267128,1142.036707,122.5362712,122.2640674,117.267499,0,615.159552172,0,0,0,0,0,0,0,118.810282787,130200,1541100,1671300,RESIDENTIAL,1,NA
23033068,21.29086481,-157.8340295,1147.291306,147.5480262,1079.705736,1077.134313,1076.011487,1072.822431,1067.603872,69.69053111,69.19051286,54.89345685,0,231.967677544,0,0,0,0,0,0,0,175.960884731,0,765600,765600,RESIDENTIAL,1,NA
23033070,21.29116402,-157.8340347,1973.952728,193.0502138,1112.433771,1109.869539,1108.749902,1105.569915,1100.366228,90.39936322,90.00819992,76.44109911,0,334.610597933,0,0,0,0,0,0,0,13.2915120314,161700,488300,650000,RESIDENTIAL,3,NA
23033071,21.291326690000002,-157.8339932,1083.3396,139.8771349,1139.957242,1137.407364,1136.2941,1133.132265,1127.958446,95.15201533,94.88411018,92.82922588,0,330.019399255,0,0,0,0,0,0,0,95.4032603846,54000,976600,1030600,RESIDENTIAL,1,NA
23033072,21.29141728,-157.8339286,2077.455292,240.5517599,1140.98826,1138.42751,1137.309414,1134.133797,1128.937241,96.94441824,96.73873505,95.72319233,0,331.136034825,0,0,0,0,0,0,0,85.0920289599,161400,976600,1138000,RESIDENTIAL,1,NA
23033074,21.29168668,-157.8338442,2438.295952,203.4641977,1179.365199,1176.817188,1175.704743,1172.545212,1167.375081,119.4855082,119.4855082,119.4855082,0,323.783555904,0,0,0,0,0,0,0,49.2583353003,179600,976600,1156200,RESIDENTIAL,1,NA
23033075,21.29113179,-157.8338388,1454.107864,169.5641228,1113.974312,1111.395147,1110.268868,1107.069934,1101.834983,99.2702202,98.95059814,85.38887886,0,272.368226927,0,0,0,0,0,0,0,51.4206281503,90200,855700,945900,RESIDENTIAL,1,NA
23034019,0,0,1306.046867,147.5420426,974.1973634,971.6092216,970.4789845,967.2688811,962.0158947,19.74762929,19.74762929,6.70654443,0,716.341247267,0,0,0,0,0,0,0,560.17282471,345300,677300,1022600,RESIDENTIAL A,3,NA
23034020,21.28979854,-157.8342806,2058.919159,198.267705,955.5156576,952.9271763,951.7967937,948.5862936,943.3327136,5.196299664,5.055171976,4.041269882,0,466.891615112,0,0,0,0,0,0,0,361.106983101,91400,1103000,1194400,RESIDENTIAL,1,NA
23034021,21.2899918,-157.8343652,1327.150345,162.248231,975.9525662,973.3801909,972.2569713,969.0668942,963.8469802,8.705769223,8.705769223,6.886198715,0,209.430071874,0,0,0,0,0,0,0,0.694663825597,79100,659300,738400,RESIDENTIAL,2,NA
23034023,21.28977288,-157.8339953,2305.089561,215.1460558,963.3368753,960.7259595,959.5855786,956.346532,951.0457663,28.59528453,28.33168222,9.254506705,0,442.356390476,0,0,0,0,0,0,0,219.575623037,105300,1188300,1293600,RESIDENTIAL,1,NA
23034024,21.28975512,-157.8338482,3210.067543,242.2236491,966.4900316,963.8700652,962.7256473,959.475075,954.1552591,38.40450283,38.40450283,7.465938297,0,431.900928303,0,0,0,0,0,0,0,124.765056798,843700,1188300,2032000,RESIDENTIAL,1,NA
23034025,21.28965497,-157.8337277,2380.064529,200.1634159,964.624851,961.9929114,960.8431508,957.5773293,952.2323242,47.84093391,47.42545556,24.13756785,0,443.978804713,0,0,0,0,0,0,0,185.711520068,181000,1184400,1365400,RESIDENTIAL,1,NA
23034037,21.28936808,-157.8337706,2027.790535,186.6278147,950.21203,947.5732263,946.4204036,943.1458514,937.7864549,40.021257490000004,39.00856355,36.02081607,0,472.41713584,0,0,0,0,0,0,0,196.615438487,160800,1168800,1329600,RESIDENTIAL,1,NA
23034038,21.28935217,-157.8339408,1163.840691,137.1143041,935.9221873,933.2861934,932.1346289,928.8636795,923.5102717,26.92471473,26.92471473,23.76241097,0,476.654739001,0,0,0,0,0,0,0,76.4349454815,141800,1172300,1314100,RESIDENTIAL,1,NA
23034039,21.28947295,-157.8340731,3190.584152,237.7360102,951.9273846,949.3067583,948.1620496,944.9106593,939.5895311,28.23747717,28.23747717,27.31905472,0,785.920843381,0,0,0,0,0,0,0,107.281574289,167400,1750300,1917700,RESIDENTIAL,1,NA
23036017,21.28870741,-157.8381336,3535.667488,293.6424725,769.4941768,765.755504,763.1840002,758.1190401,750.9414518,43.78922747,42.34469994,37.13231018,0,642.012517341,0,0,0,0,0,0,0,50.4640417981,0,100,100,RESIDENTIAL,1,NA
23036019,0,0,3403.307892,304.561557,795.5370768,791.9963468,789.4006804,784.2875957,777.0405544,58.25046928,57.4897944,52.17845569,0,544.026191067,0,0,0,0,0,0,0,129.020461956,167900,1383800,1551700,RESIDENTIAL,2,NA
23036026,0,0,2508.535202,230.6616837,788.4602688,784.7127307,782.1349649,777.0575049,769.8618118,58.96165341,57.97592388,52.89982962,0,552.766284183,0,0,0,0,0,0,0,141.751335404,132600,1399600,1532200,RESIDENTIAL,1,NA
23036028,21.28912787,-157.8384178,5331.019707,401.3572491,778.9497018,775.2407133,772.6900887,767.6666485,760.5488265,59.0471536,58.24978439,52.8576401,0,1083.67934096,0,0,0,0,0,0,0,2.28255638785,1815200,1702700,3517900,RESIDENTIAL,1,NA
26003014,21.27998882,-157.8309172,5683.874413,424.3614776,294.1966843,288.9190799,284.2638972,276.421076,266.3043549,72.97572297,34.37997587,31.46059732,0,1462.67127017,0,0,0,0,0,0,0,256.421431912,313200,274800,588000,RESIDENTIAL,2,NA
26007009,21.28627299,-157.8340256,2660.320534,221.1468793,625.3601587,622.6230956,621.4260163,618.0251485,612.4571293,99.80537541,88.25456804,73.43630748,0,467.25478563,0,0,0,0,0,0,0,130.584083704,426100,1439100,1865200,RESIDENTIAL,1,NA
26012009,21.28486602,-157.837573,2648.925156,220.3727091,338.4467392,335.4208237,333.8422838,329.9598616,323.9092929,77.2488621,70.49586125,11.94677323,0,561.505173457,0,0,0,0,0,0,0,110.892089872,1142700,2113600,3256300,RESIDENTIAL,1,NA
26012024,21.28536509,-157.8365467,3189.200623,260.5001132,412.3567793,409.8615723,408.7732483,405.6848182,400.6395431,27.11356053,26.197448,14.05607943,0,715.840579321,0,0,0,0,0,0,0,145.445589721,116400,2539800,2656200,RESIDENTIAL,1,NA
26012025,21.28548059,-157.8363391,5153.038948,370.110091,448.9594892,446.4008281,445.2841046,442.1139167,436.9312807,27.36490272,27.01890471,26.07670725,0,1054.35593299,0,0,0,0,0,0,0,104.271056976,283100,3946400,4229500,RESIDENTIAL,1,NA
26012026,21.28565301,-157.8362436,3413.418488,266.9010663,456.5335765,453.9735844,452.8562542,449.6842842,444.4985375,36.07214339,36.02090749,18.14306396,0,934.77383697,0,0,0,0,0,0,0,622.178652642,433200,3586500,4019700,RESIDENTIAL,1,NA
26012046,21.28605098,-157.8377519,3230.536125,255.0716683,459.0940698,456.0999382,454.5387631,450.6995024,443.991029,37.07275145,36.34567065,2.446757524,0,609.384428479,0,0,0,0,0,0,0,469.494157407,1597800,2253900,3851700,RESIDENTIAL,1,NA
26012053,21.2865268,-157.8373175,3674.515816,285.349706,518.5913067,515.5778323,514.0061292,510.1406308,504.116772,84.02449882,83.62689487,7.130923761,0,589.077294365,0,0,0,0,0,0,0,234.934970715,271400,2341100,2612500,RESIDENTIAL,1,NA
26012054,21.28633771,-157.8371512,1640.268677,184.0862385,506.370841,503.3444068,501.7655569,497.8823026,491.830227,59.34508479,58.98050321,37.16397099,0,610.090920236,0,0,0,0,0,0,0,76.0791838126,106000,2253900,2359900,RESIDENTIAL,1,NA
26014010,21.28669993,-157.832293,3506.356758,257.9797433,786.3502564,783.6032419,782.400921,778.9850278,772.786239,55.13564027,20.5249312,18.88926856,0,465.486091288,0,0,0,0,0,0,0,33.2190295445,635700,1603700,2239400,RESIDENTIAL,1,NA
26014011,21.28686808,-157.8322308,2449.216499,205.4032242,806.141321,803.3946363,802.1924455,798.7769233,792.3699764,33.2949838,23.72756544,21.16227108,0,433.361076368,0,0,0,0,0,0,0,201.224055671,734300,1688100,2422400,RESIDENTIAL,2,NA
26015008,21.28529453,-157.8306826,3014.84874,248.7145593,789.3816696,788.6125717,789.180212,786.3960854,780.7346678,54.65343473,54.51286403,53.11398078,0.03297483,461.138954117,0,0,0,0,0,0,0,40.5115416892,1121600,1825000,2946600,RESIDENTIAL,1,NA
26015060,21.28641343,-157.8315865,5261.278236,435.8607245,797.5787028,796.9173826,798.8500056,793.8698343,786.7917367,25.00553753,24.4184064,23.605964,0,848.069720003,0,0,0,0,0,0,0,132.649530852,247000,3285000,3532000,RESIDENTIAL,1,NA
26015062,21.2862419,-157.8314203,2805.08075,248.5662186,815.191195,814.8252731,817.7059204,814.4988904,807.4504426,22.81242739,22.81242739,22.24705693,0,428.65135016,0,0,0,0,0,0,0,25.6127682509,1132300,1688100,2820400,RESIDENTIAL,1,NA
26016003,21.28406181,-157.8294987,2363.000961,321.2235992,776.9360222,771.7435104,767.0727756,749.5534343,727.9447153,74.76875222,32.90190343,32.73278908,2.103466696,423.417836445,0,0,0,0,0,0,0,0,251400,1688100,1939500,RESIDENTIAL,1,NA
26016059,21.28491385,-157.8300656,10750.37106,466.2426469,815.3253147,813.6056831,812.4883119,803.6676776,781.5272037,23.59756149,23.13555134,22.53937274,0,464.523568865,0,0,0,0,0,0,0,0.434787820202,0,1551300,1551300,RESIDENTIAL,1,NA
26017014,21.28384476,-157.8292125,1276.889313,142.9577492,759.2878414,754.4798743,750.0601915,741.6704832,720.1263738,70.84098076,52.66146088,52.58282756,0,832.640995113,0,0,0,0,0,0,0,142.906718555,720600,3285000,4005600,RESIDENTIAL,1,NA
26017020,21.2833497,-157.829318,887.4038773,119.4111028,704.8596548,700.0538352,695.806367,688.0693471,671.5181367,119.5089463,91.86722607,91.32986068,0,459.239331197,0,0,0,0,0,0,0,250.133043624,94000,1825000,1919000,RESIDENTIAL,1,NA
26017021,21.28321416,-157.8293397,2975.442741,250.1311821,685.340417,680.5381069,676.49097630000006,668.8350516,656.974214,130.3418799,97.97403543,97.30945363,0,402.595622757,0,0,0,0,0,0,0,51.7192059706,438300,1688100,2126400,RESIDENTIAL,1,NA
26017022,21.28304375,-157.8294766,5147.934227,281.4098402,675.3845837,670.5787494,666.342084,658.6069443,644.2784534,148.9435585,115.4588609,114.6736258,0,831.341910324,0,0,0,0,0,0,0,150.703548299,3388700,3308400,6697100,RESIDENTIAL,1,NA
26017023,21.2840451,-157.8288178,1485.477295,174.8424882,796.610821,791.8172432,787.8536431,780.5819577,767.0924748,26.26976727,25.57354212,24.85525086,0,530.370365977,0,0,0,0,0,0,0,73.4496556293,138200,2004200,2142400,RESIDENTIAL,1,NA
26017029,21.2831147,-157.8277989,2079.129623,207.7793423,705.8229311,707.5341249,719.3762732,717.5311692,712.2189737,31.57877905,31.57877905,31.57877905,0,412.692273176,0,0,0,0,0,0,0,37.0237107906,1274100,1612200,2886300,RESIDENTIAL,1,NA
26017033,21.28294039,-157.8274884,846.718132,120.0495628,681.9812643,683.8818659,698.4793462,696.2425732,689.7316841,19.70176437,19.70176437,19.70176437,0,292.090879973,0,0,0,0,0,0,0,108.028483903,251100,1214700,1465800,RESIDENTIAL,1,NA
26017047,21.28347492,-157.8290142,2057.114197,189.6159507,725.8323915,721.0403998,717.0780993,709.9135492,700.0871034,96.95913826,96.91783999,96.22899592,0,460.779558635,0,0,0,0,0,0,0,74.5584056305,307000,1733800,2040800,RESIDENTIAL,1,NA
26017048,21.2836057,-157.8289375,2607.368362,235.7028194,745.202358,740.4160386,736.4583351,729.3373575,719.0683786,72.83586835,72.46982763,71.69981654,0,469.024398223,0,0,0,0,0,0,0,131.16502625,340900,1733800,2074700,RESIDENTIAL,1,NA
26017065,21.28313841,-157.8283473,4188.327858,328.1736499,688.6621961,690.217253,699.8946487,698.3502559,693.9726683,63.24592064,63.24592064,63.24592064,0,571.159563141,0,0,0,0,0,0,0,52.8992252313,310300,2164100,2474400,RESIDENTIAL,1,NA
26020035,21.28253188,-157.8271529,3602.85054,272.5571882,639.2766814,641.6608274,658.1166724,655.6105161,648.2857098,21.35500008,21.35500008,20.62425305,0,454.78859303,0,0,0,0,0,0,0,28.5592412379,744500,1663300,2407800,RESIDENTIAL,1,NA
26021018,21.27924662,-157.8238569,4493.088264,304.0459549,442.9242152,441.2172609,441.2630006,439.4296947,435.5166805,61.78074756,0,0,0,872.671511487,0,0,0,0,0,55.8546692642,124.670147064,267.179801672,5726000,3449300,9175300,RESIDENTIAL,1,NA
26021039,21.2796972,-157.8244949,1695.884384,165.1340904,449.3197182,448.1248611,448.8648655,447.8696797,444.7739995,74.40684525,69.20821849,2.599076452,0,558.186243064,0,0,0,0,0,0,0,7.14008735205,501800,2190000,2691800,RESIDENTIAL,2,NA
26021040,21.27986554,-157.8244857,4266.149796,299.3659346,472.0482736,470.8578559,471.5945479,470.6038191,467.522138,66.79305385,66.79305385,38.59605789,0,558.20074518,0,0,0,0,0,0,0,27.1796733351,814700,2190000,3004700,RESIDENTIAL,2,NA
26021083,21.28092287,-157.8252877,3282.207733,255.1357937,525.0202613,528.1560036,544.0708218,543.1776138,531.4672704,22.44975632,22.44975632,22.44975632,0,412.416347477,0,0,0,0,0,0,0,6.08415163572,1181400,1637200,2818600,RESIDENTIAL,1,NA
26023042,21.27540665,-157.8229154,3014.130531,237.3642019,185.7239066,180.3446982,175.0017196,166.3855266,155.6899081,192.7937155,191.5770236,189.5730641,0,410.431086303,0,0,0,0,0,0,0,68.1645181088,127000,1275400,1402400,RESIDENTIAL,1,NA
26025041,21.27665516,-157.820286,2458.343288,214.9906992,509.2536071,503.5209487,498.1101542,489.4486184,478.7041041,28.08479749,22.02743137,1.3947394339999999,0,694.72901343,0,0,0,0,0,0,0,0.173532503208,220500,2728700,2949200,RESIDENTIAL,1,NA
27002001,21.29082104,-157.8299781,1370.283493,152.1982964,1284.3705,1281.625062,1280.424055,1277.011912,1271.425073,353.811582,351.9785751,72.73938138,0,567.99851367,0,0,0,0,0,0,0,68.9391503736,246800,1608000,1854800,RESIDENTIAL,1,NA
27002002,21.29071745,-157.8302625,2479.14843,227.8022002,1258.823998,1256.079242,1254.878558,1251.467339,1245.882026,328.0489529,326.1533808,74.0810148,0,465.092940689,0,0,0,0,0,0,0,28.910661048,736100,1317000,2053100,RESIDENTIAL,1,NA
27002003,21.29081914,-157.8301253,1678.214348,165.7635099,1273.152941,1270.407694,1269.206777,1265.794892,1260.20848,342.5331911,340.6864562,76.28693776,0,660.698817407,0,0,0,0,0,0,0,62.5993801761,393100,1876000,2269100,RESIDENTIAL,1,NA
27002004,21.29102869,-157.8301226,3559.260933,300.9310251,1289.471508,1286.729665,1285.53035,1282.123036,1276.54416,358.2968205,356.0781012,54.30563668,0,650.030046294,0,0,0,0,0,0,0,155.026012207,228400,1876000,2104400,RESIDENTIAL,1,NA
27002005,21.29120751,-157.8301189,1333.983269,146.4524311,1306.985626,1304.245445,1303.046904,1299.641795,1294.066554,375.9073488,373.5472962,47.33319862,0,443.175859422,0,0,0,0,0,0,0,157.132805935,149200,1317000,1466200,RESIDENTIAL,1,NA
27002013,21.29138553,-157.8308794,2693.58548,247.3469654,1273.739741,1271.018392,1269.82847,1266.447949,1260.913259,348.2539343,346.233224,67.50411148,0,676.765430475,0,0,0,0,0,0,0,398.557036423,275700,1929600,2205300,RESIDENTIAL,1,NA
27002017,21.29188146,-157.8305046,1512.138901,156.8461264,1346.285041,1343.56304,1342.372821,1338.991443,1333.455316,419.9238735,417.7618126,80.38944747,0,554.677004528,0,0,0,0,0,0,0,351.869403761,169200,1608000,1777200,RESIDENTIAL,1,NA
27002018,0,0,1670.938263,166.1134306,1326.262285,1323.545419,1322.357527,1318.982788,1313.457612,402.2831411,400.3362623,112.0824262,0,676.371935005,0,0,0,0,0,0,0,51.9666722622,1128800,1929600,3058400,RESIDENTIAL,1,NA
27002019,21.29182536,-157.8308523,1200.478401,141.809987,1320.754241,1318.039822,1316.853037,1313.481455,1307.961487,398.008577,396.1573562,113.3099511,0,569.165600208,0,0,0,0,0,0,0,189.138562431,183500,1608000,1791500,RESIDENTIAL,1,NA
27002026,21.29216737,-157.8303919,1970.449875,178.2556607,1384.446678,1381.723363,1380.532545,1377.149458,1371.610504,457.3613298,455.1219812,85.76729476,0,554.189720967,0,0,0,0,0,0,0,0.0923384501112,359900,402000,761900,RESIDENTIAL,4,NA
27002028,21.29185535,-157.8302475,1405.321228,154.189665,1359.124196,1356.395843,1355.202733,1351.813113,1346.263398,430.3985594,428.0774353,55.50070338,0,358.793459873,0,0,0,0,0,0,0,257.596444634,85100,1072000,1157100,RESIDENTIAL,1,NA
27002037,0,0,2562.481018,242.4052299,1364.822294,1362.073363,1360.870647,1357.453629,1351.858748,396.3015356,395.7615085,53.27508541,0,462.727711016,0,0,0,0,0,0,0,42.2546687195,208800,1317000,1525800,RESIDENTIAL,1,NA
27002039,21.29056592,-157.8295888,2094.878784,194.8692164,1283.133446,1280.383779,1279.180669,1275.762528,1270.165796,346.5305558,346.0718807,66.89054727,0,447.540533142,0,0,0,0,0,0,0,313.740540951,169200,1340000,1509200,RESIDENTIAL,1,NA
27002042,21.29106038,-157.8298934,1955.38015,188.11433829999999,1305.936593,1303.19191,1301.99126,1298.580138,1292.994982,375.1038713,373.1647608,40.51484896,0,565.525497981,0,0,0,0,0,0,0,459.13972007,187600,1608000,1795600,RESIDENTIAL,1,NA
27002044,21.2906958,-157.8294437,2583.756241,241.4837355,1318.196399,1315.44637,1314.243023,1310.824203,1305.226352,359.8996326,359.6048701,90.32755655,0,366.102498496,0,0,0,0,0,0,0,17.0953783288,158800,1072000,1230800,RESIDENTIAL,1,NA
27002049,21.29078175,-157.8293243,1386.684998,149.0942016,1324.630374,1321.880403,1320.677105,1317.258423,1311.660801,364.1740913,363.5936595,91.35555241,0,239.052513767,0,0,0,0,0,0,0,22.8405006896,107200,670000,777200,RESIDENTIAL,1,NA
27002053,21.2913479,-157.8312867,1322.901176,152.1480902,1254.282656,1251.571077,1250.385579,1247.017676,1241.503803,334.1810287,332.5866034,48.71381555,0,414.033695685,0,0,0,0,0,0,0,138.523536984,86000,1206000,1292000,RESIDENTIAL,1,NA
27002054,21.29148884,-157.8312579,1557.337151,173.6104224,1270.04198,1267.333032,1266.148721,1262.784201,1257.2759,350.2769973,348.5922858,64.72700057,0,406.698029558,0,0,0,0,0,0,0,131.313997854,85400,1062800,1148200,RESIDENTIAL,2,NA
27002055,21.29149184,-157.8310125,1365.973862,148.0844223,1281.621942,1278.906369,1277.719064,1274.346004,1268.823614,358.8593149,357.0509898,74.0512337,0,567.728162308,0,0,0,0,0,0,0,415.927156234,93100,1608000,1701100,RESIDENTIAL,3,NA
27002057,21.29164358,-157.830481,797.103302,113.7360356,1332.196808,1329.469746,1328.277226,1324.889287,1319.34235,404.0031596,401.7203518,78.46450519,0,146.873241384,0,0,0,0,0,0,0,38.7842329115,33300,415400,448700,RESIDENTIAL,1,NA
27002063,21.29042278,-157.8295693,200.3313599,56.63529541,1279.256927,1276.50695,1275.303648,1271.884955,1266.287313,336.9870959,336.5252943,61.96400338,0,459.845643153,0,0,0,0,0,0,0,288.191956346,46800,1317000,1363800,RESIDENTIAL,1,NA
27003005,0,0,1005.75042,127.2269812,1140.437955,1137.690408,1136.488385,1133.073345,1127.481735,211.4070927,209.3727646,61.31963005,0,222.152655731,0,0,0,0,0,0,0,80.0280432527,83000,647000,730000,RESIDENTIAL,1,NA
27003009,21.29021567,-157.8308772,895.6339569,120.2270357,1173.908615,1171.168202,1169.969554,1166.564147,1160.988432,242.835085,240.4660524,73.05210371,0,432.360958323,0,0,0,0,0,0,0,373.258166407,93100,1340000,1433100,RESIDENTIAL,1,NA
27003010,21.28994835,-157.8303276,4573.153397,305.726205,1172.926761,1170.177753,1168.974997,1165.557866,1159.962804,243.7587193,239.6723539,26.12531823,0,936.567652605,0,0,0,0,0,0,0,146.266252795,556500,2572800,3129300,RESIDENTIAL,1,NA
27003011,21.28996832,-157.8306327,1570.385628,158.7399863,1169.650288,1166.902752,1165.700734,1162.285709,1156.694122,240.440133,238.4982536,45.06016856,0,447.207770461,0,0,0,0,0,0,0,146.634926202,136500,1172100,1308600,RESIDENTIAL,1,NA
27003013,21.28916765,-157.8300203,1561.746498,186.144048,1138.541133,1135.793027,1134.590281,1131.173171,1124.824725,212.3742047,207.0073592,53.13101076,0,386.634122257,0,0,0,0,0,0,0,377.424535854,60100,1072000,1132100,RESIDENTIAL,2,NA
